CHEMBL5844419|O=C(O)c1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(CCN3CCCC3=O)c2c1
CHEMBL5845857|C[C@H]1CN(c2cccc(OCc3ccc(C#N)cc3F)n2)CCN1Cc1nc2ccc(C(=O)O)cc2n1Cc1cncn1C
CHEMBL5846463|N#Cc1ccc(COc2cccc(N3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1
CHEMBL5848355|N#Cc1ccc(COc2cccc(N3CCN(Cc4nc5ccc(C(=O)O)nc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1
CHEMBL5851313|O=C(O)c1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(C[C@H]3CCOC3)c2c1
CHEMBL5851459|C[C@H]1CN(c2cccc(OCc3ccc(C#N)cc3)n2)CCN1Cc1nc2ccc(C(=O)O)cc2n1CC1CCCO1
CHEMBL585195|CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)O
CHEMBL5852088|N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)cc1
CHEMBL5852157|C[C@H]1CN(c2cccc(OCc3ccc(C#N)cc3F)n2)CCN1Cc1nc2ccc(C(=O)O)cc2n1Cc1ncco1
CHEMBL5854350|Cn1cncc1Cn1c(CN2CCC(c3cccc(OCc4ccc(F)cc4F)n3)CC2)nc2ccc(C(=O)O)cc21
CHEMBL5854989|COCCn1c(CN2CCC(c3cccc(OCc4ccc(C#N)cc4)n3)CC2)nc2cc(F)c(C(=O)O)cc21
CHEMBL5857016|C[C@H]1CN(c2cccc(OCc3ccc(C#N)cc3F)n2)CCN1Cc1nc2ccc(C(=O)O)nc2n1Cc1ncco1
CHEMBL5859227|COCCn1c(CN2CCC(c3cccc(OCc4cc(F)c(Cl)cc4F)n3)CC2)nc2ccc(C(=O)O)cc21
CHEMBL5859451|COCCn1c(CN2CCC(c3cccc(OCc4ccc(C#N)cc4)n3)CC2)nc2ccc(C(=O)O)c(F)c21
CHEMBL5861021|COC(C)(C)Cn1c(CN2CCC(c3cccc(OCc4ccc(Cl)cc4F)n3)CC2)nc2ccc(C(=O)O)cc21
CHEMBL5865374|COCCn1c(CN2CCC(c3cccc(OCc4ccc(Cl)cc4F)n3)CC2)nc2ccc(C(=O)O)cc21
CHEMBL5866313|O=C(O)c1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(Cc3ccon3)c2c1
CHEMBL5868659|O=C(O)c1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(Cc3c[nH]nn3)c2c1
CHEMBL5868674|CCn1cncc1Cn1c(CN2CCC(c3cccc(OCc4ccc(C#N)cc4F)n3)CC2)nc2ccc(C(=O)O)cc21
CHEMBL5871450|O=C(O)c1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(Cc3cnco3)c2c1
CHEMBL5872416|CCn1nncc1Cn1c(CN2CCN(c3cccc(OCc4ccc(C#N)cc4F)n3)CC2)nc2ccc(C(=O)O)cc21
CHEMBL5874407|O=C(O)c1ccc2nc(CN3CCN(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(C[C@@H]3CCO3)c2c1
CHEMBL5877802|O=C(O)c1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n([C@@H]3CCOC3)c2c1
CHEMBL5878125|O=C(O)c1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(CCn3cncn3)c2c1
CHEMBL5889740|CC(C)N1CCC[C@H]1CNC(=O)c1cn(C2CCCC2)c(=O)c2c(Br)c3ccccc3n12
CHEMBL5890559|CC1(Cn2c(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)nc3ccc(C(=O)O)cc32)CCOC1
CHEMBL5890811|Cn1c(CN2CCC(c3cccc(OCc4ccc(C(F)(F)F)cc4F)n3)CC2)nc2ccc(C(=O)O)cc21
CHEMBL5892179|O=C(O)c1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(C[C@@H]3CCO3)c2n1
CHEMBL5893253|O=C(O)c1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n(Cc3cocn3)c2c1
CHEMBL5893675|COCCn1c(CN2CC[C@@H](c3cccc(OCc4ccc(Cl)cc4F)n3)[C@H](F)C2)nc2ccc(C(=O)O)cc21
CHEMBL5895992|COC1(Cn2c(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)nc3ccc(C(=O)O)cc32)CCC1
CHEMBL5900283|O=C(O)c1ccc2nc(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)n([C@H]3CCOC3)c2c1
CHEMBL5904776|CCn1cncc1Cn1c(CN2CCC(c3cccc(OCc4ccc(C#N)cc4F)n3)CC2)nc2ccc(C(=O)O)nc21
CHEMBL5906446|COCCn1c(CN2CCN(c3cccc(OCc4ccc(Cl)cc4F)n3)[C@H](C)C2)nc2ccc(C(=O)O)cc21
CHEMBL5914051|Cn1cncc1Cn1c(CN2CCN(c3cccc(OCc4ccc(C#N)cc4F)n3)CC2)nc2ccc(C(=O)O)cc21
CHEMBL5916166|Cn1cnnc1Cn1c(CN2CCC(c3cccc(OCc4ccc(Cl)cc4F)n3)CC2)nc2ccc(C(=O)O)cc21
CHEMBL5917490|Cn1c(CN2CCC(c3cccc(OCc4ccc(Cl)cc4F)n3)CC2)nc2ncc(C(=O)O)cc21
CHEMBL5918760|CCn1cncc1Cn1c(CN2CCN(c3cccc(OCc4ccc(Cl)cc4F)n3)C[C@@H]2C)nc2ccc(C(=O)O)cc21
CHEMBL5918834|COCCn1c(CN2CCC(c3cccc(OCc4ccc(Cl)cc4F)n3)CC2)nc2ncc(C(=O)O)nc21
CHEMBL5920038|COCCn1c(CN2CCC(c3ccc(F)c(OCc4ccc(Cl)cc4F)n3)CC2)nc2ccc(C(=O)O)cc21
CHEMBL5920546|CC1(Cn2c(CN3CCC(c4cccc(OCc5ccc(Cl)cc5F)n4)CC3)nc3ccc(C(=O)O)cc32)COC1
CHEMBL5920853|N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4CC4CCCO4)CC3)n2)cc1
